file,surface_count,touch_count,max_nn_dist,mean_nn_dist,median_nn_dist,cov_0.005,cov_0.01,cov_0.02,cov_0.05
bowl__02880940__3152c7a0e8ee4356314eed4e88b74a21__models__model_normalized.npz,235000,1500000,0.14795517832412786,0.04081185919098388,0.010430364051226017,0.31105106382978726,0.49453191489361703,0.5534595744680851,0.6346765957446808
bowl__02880940__326c6280eee2bf74257e043ec9630f__models__model_normalized.npz,235000,1500000,0.08958764512321493,0.01204983373151032,0.00549611195642676,0.46293617021276595,0.642731914893617,0.7075361702127659,0.9900297872340426
bowl__02880940__32f9c710e264388e2150a45ec52bcbd7__models__model_normalized.npz,235000,1500000,0.21784898579569284,0.02279504565146035,0.011418033007256124,0.28531063829787234,0.4777914893617021,0.5775489361702127,0.9298510638297872
bowl__02880940__34875f8448f98813a2c59a4d90e63212__models__model_normalized.npz,235000,1500000,0.220002372210658,0.01672894164064637,0.006967333455707804,0.3428765957446809,0.6399106382978723,0.7979148936170213,0.9332468085106383
bowl__02880940__36ca3b684dbb9c159599371049c32d38__models__model_normalized.npz,235000,1500000,0.0701630671127171,0.002784778275564411,0.0023134571556227444,0.9252553191489362,0.985463829787234,0.9943702127659575,0.9997702127659575
bowl__02880940__381db800b87b5ff88616812464c86290__models__model_normalized.npz,235000,1500000,0.17699717016137853,0.04096057999133268,0.01910383434791075,0.26931489361702127,0.4413404255319149,0.5033404255319149,0.5922382978723404
bowl__02880940__38d2122b2aa05f92e1b9b7b3765e2bea__models__model_normalized.npz,235000,1500000,0.47351293199932815,0.07468389594897532,0.013844121149076698,0.3366851063829787,0.4695744680851064,0.5377829787234043,0.6864595744680851
bowl__02880940__3a7737c7bb4a6194f60bf3def77dca62__models__model_normalized.npz,235000,1500000,0.11195758811804796,0.005258853220521513,0.003234024715697885,0.7504978723404255,0.9166255319148936,0.9559276595744681,0.9920510638297872
bowl__02880940__3bedfd655c45c6747bc26b16f550876f__models__model_normalized.npz,235000,1500000,0.1544727902580477,0.03894441740096123,0.015969307435538923,0.32770212765957446,0.4692085106382979,0.5126936170212766,0.5768042553191489
bowl__02880940__3f56833e91054d2518e800f0d88f9019__models__model_normalized.npz,235000,1500000,0.24359771325705187,0.033410159300970736,0.0052723571934837395,0.47424255319148934,0.716868085106383,0.7723531914893617,0.8078042553191489
bowl__02880940__3f6a6718d729b77bed2eab6efdeec5f8__models__model_normalized.npz,235000,1500000,0.07719082126331704,0.005003572599913828,0.003169499419463971,0.765663829787234,0.9187446808510639,0.9539276595744681,0.9967021276595744
bowl__02880940__4017528ab5816338664b3b9b23ddfcbc__models__model_normalized.npz,235000,1500000,0.25136856063990914,0.07524762060088934,0.03510209142203555,0.28690212765957446,0.3680425531914894,0.42641702127659575,0.5585234042553191
