file,surface_count,touch_count,max_nn_dist,mean_nn_dist,median_nn_dist,cov_0.005,cov_0.01,cov_0.02,cov_0.05
bottle__02876657__1071fa4cddb2da2fc8724d5673a063a6__models__model_normalized.npz,235000,1500000,0.15737403523902913,0.010515169813114754,0.004295017679380739,0.5761531914893617,0.7817744680851064,0.8580851063829787,0.9550425531914893
bottle__02876657__109d55a137c042f5760315ac3bf2c13e__models__model_normalized.npz,235000,1500000,0.16822384070711827,0.005937711043726165,0.0025668848188080354,0.8060553191489361,0.9010638297872341,0.9492680851063829,0.9841787234042553
bottle__02876657__10dff3c43200a7a7119862dbccbaa609__models__model_normalized.npz,235000,1500000,0.5068793727094038,0.06071209976966122,0.01012676471412272,0.2635744680851064,0.49553617021276597,0.6243319148936171,0.6873446808510638
bottle__02876657__10f709cecfbb8d59c2536abb1e8e5eab__models__model_normalized.npz,235000,1500000,0.13869696083731145,0.013317823738305454,0.003900355748068459,0.5663829787234043,0.6666765957446809,0.7634978723404255,0.946936170212766
bottle__02876657__114509277e76e413c8724d5673a063a6__models__model_normalized.npz,235000,1500000,0.10185493834934399,0.006129093871840176,0.002536762497141674,0.7984510638297873,0.8804,0.928531914893617,0.9775106382978723
bottle__02876657__11fc9827d6b467467d3aa3bae1f7b494__models__model_normalized.npz,235000,1500000,0.219784181322503,0.022265627364325826,0.005462382415886128,0.47353617021276595,0.5726297872340426,0.5980212765957447,0.9102468085106383
bottle__02876657__1349b2169a97a0ff54e1b6f41fdd78a__models__model_normalized.npz,235000,1500000,0.0869067401591193,0.005053801104730935,0.0026655717590282797,0.790668085106383,0.8919659574468085,0.9490085106382978,0.9933872340425532
bottle__02876657__134c723696216addedee8d59893c8633__models__model_normalized.npz,235000,1500000,0.20652278865191506,0.015576887602792886,0.004487670288700226,0.5397531914893617,0.6821872340425532,0.7777531914893617,0.9122851063829788
bottle__02876657__13544f09512952bbc9273c10871e1c3d__models__model_normalized.npz,235000,1500000,0.07913894110474019,0.004653786542624194,0.002569897431016199,0.8119914893617022,0.9037787234042554,0.9529276595744681,0.9969617021276596
bottle__02876657__13d991326c6e8b14fce33f1a52ee07f2__models__model_normalized.npz,235000,1500000,0.06769399383540128,0.0062818127312338455,0.0025001632215185523,0.7245234042553191,0.8115489361702127,0.904468085106383,0.9975234042553192
bottle__02876657__14588e373cdb9143ca972ee98a070b3d__models__model_normalized.npz,235000,1500000,0.09634635345841122,0.008004740089780965,0.0037054024385191195,0.6499957446808511,0.8166808510638298,0.8933106382978724,0.9787276595744681
bottle__02876657__14adee7ed296842c874073279cad6d18__models__model_normalized.npz,235000,1500000,0.24270055238689078,0.018518775792179237,0.0029440796265827454,0.7118638297872341,0.7966255319148936,0.8395829787234043,0.8893744680851063
bottle__02876657__150108e481b52e41bfeb5b5bfc3dfc3b__models__model_normalized.npz,235000,1500000,0.1364846004720653,0.0064504739575495995,0.002668969716383769,0.7780255319148937,0.8788723404255319,0.9382723404255319,0.9772255319148936
bottle__02876657__15787789482f045d8add95bf56d3d2fa__models__model_normalized.npz,235000,1500000,0.12383513785684938,0.008352917701066394,0.0036342347796051427,0.6661234042553191,0.8356893617021277,0.9019829787234043,0.9712127659574468
bottle__02876657__158634b1d7d010eeebe67d9b32c3ddf8__models__model_normalized.npz,235000,1500000,0.08275101479472022,0.0029933735881766572,0.0017783928851049843,0.9306510638297872,0.9568042553191489,0.9752808510638298,0.9964723404255319
bottle__02876657__194f4eb1707aaf674c8b72e8da0e65c5__models__model_normalized.npz,235000,1500000,0.10623971846923802,0.007451995594174473,0.00345177863616292,0.6840297872340425,0.8382,0.9151106382978723,0.9757063829787234
bottle__02876657__1a7ba1f4c892e2da30711cdbdbc73924__models__model_normalized.npz,235000,1500000,0.5593455603501387,0.06756412697708968,0.02528892958590781,0.12449787234042553,0.2414595744680851,0.30612340425531914,0.7022085106382979
bottle__02876657__1ae823260851f7d9ea600d1a6d9f6e07__models__model_normalized.npz,235000,1500000,0.1322929989932067,0.01662158551036623,0.009675197204553043,0.37697021276595744,0.5032468085106383,0.5545531914893617,0.9926936170212766
bottle__02876657__1b64b36bf7ddae3d7ad11050da24bb12__models__model_normalized.npz,235000,1500000,0.17768493769734586,0.008393486175171386,0.00429586630066402,0.643931914893617,0.8631531914893616,0.9228382978723404,0.9699276595744681
bottle__02876657__1c38ca26c65826804c35e2851444dc2f__models__model_normalized.npz,235000,1500000,0.07023209896236042,0.0041740745649715616,0.0023118140222904695,0.848672340425532,0.9195787234042553,0.9600808510638298,0.9972340425531915
bottle__02876657__1cf98e5b6fff5471c8724d5673a063a6__models__model_normalized.npz,235000,1500000,0.10404237309503957,0.013385050144241316,0.004743509029906078,0.5160425531914894,0.6612808510638298,0.7757531914893617,0.9336
bottle__02876657__1d4093ad2dfad9df24be2e4f911ee4af__models__model_normalized.npz,235000,1500000,0.2493372604296497,0.015148329184915573,0.003053515414232163,0.7164808510638297,0.8143361702127659,0.8589702127659574,0.9162936170212765
bottle__02876657__1d4480abe9aa45ce51a99c0e19a8a54__models__model_normalized.npz,235000,1500000,0.13515779257381447,0.015855363178907865,0.004328424630462458,0.5385234042553192,0.6434808510638298,0.7439106382978723,0.8945489361702128
bottle__02876657__1df41477bce9915e362078f6fc3b29f5__models__model_normalized.npz,235000,1500000,0.342045909625499,0.017292362367738925,0.0021493095939672455,0.8319702127659574,0.8762127659574468,0.9025531914893618,0.9252127659574468
bottle__02876657__1e5abf0465d97d826118a17db9de8c0__models__model_normalized.npz,235000,1500000,0.3259287257316695,0.016911439889092567,0.005105666864375632,0.49060851063829786,0.6927404255319148,0.7831234042553191,0.8712510638297872
bottle__02876657__1ef68777bfdb7d6ba7a07ee616e34cd7__models__model_normalized.npz,235000,1500000,0.2122059642994915,0.011486318726316799,0.002851392237471404,0.7384425531914893,0.8298085106382979,0.884536170212766,0.9483148936170213
bottle__02876657__1f1e747bfce16fe0589ac2c115a083f1__models__model_normalized.npz,235000,1500000,0.2759071857684354,0.028773956893240957,0.006398797694829383,0.43372340425531913,0.5685957446808511,0.6480425531914894,0.8043234042553191
bottle__02876657__1ffd7113492d375593202bf99dddc268__models__model_normalized.npz,235000,1500000,0.12907969253199353,0.013407525664165905,0.004495659902643676,0.5516510638297872,0.7110212765957447,0.8116340425531915,0.9192553191489362
bottle__02876657__200b3f3d859c8677ad5067eac75a07f7__models__model_normalized.npz,235000,1500000,0.47726766777617097,0.03163310132643179,0.011193043583224066,0.27101702127659577,0.47991063829787234,0.5734553191489362,0.8807744680851064
bottle__02876657__204c2b0a5e0a0ac3efd4121045846f28__models__model_normalized.npz,235000,1500000,0.16948049783300076,0.03376154875885187,0.00383509090640984,0.5952425531914893,0.6909191489361702,0.730531914893617,0.8052127659574468
bottle__02876657__20b7adb178ea2c71d8892a9c05c4aa0e__models__model_normalized.npz,235000,1500000,0.17709063039321116,0.01405998303316665,0.007335086511595996,0.3426808510638298,0.6141531914893616,0.8235531914893617,0.9476127659574468
bottle__02876657__20c5dff3b09282035b76194468418a0e__models__model_normalized.npz,235000,1500000,0.12098695198474678,0.005794673529303999,0.0027975213706949134,0.7944723404255319,0.905331914893617,0.945668085106383,0.9800042553191489
bottle__02876657__21239b0cafa13526cafb7c62b057a234__models__model_normalized.npz,235000,1500000,0.1153866682655873,0.012094367031469115,0.004213240478094359,0.5747191489361703,0.7379021276595744,0.8218553191489362,0.9386893617021277
bottle__02876657__216adefa94f25d7968a3710932407607__models__model_normalized.npz,235000,1500000,0.12018444021709372,0.006900289383027826,0.004383516901229333,0.5669744680851064,0.8443106382978723,0.9494085106382979,0.9908510638297873
bottle__02876657__21dbbd17ae4c3fce6a90f735365ac29e__models__model_normalized.npz,235000,1500000,0.10742193758674204,0.00858119202353509,0.004620285185779575,0.5428808510638298,0.801272340425532,0.8903319148936171,0.9805957446808511
bottle__02876657__22249179e88b0502846564a8a219239b__models__model_normalized.npz,235000,1500000,0.11313381936476692,0.012657568001633009,0.004616497844691606,0.5153659574468085,0.6182042553191489,0.7563574468085107,0.9664510638297872
bottle__02876657__225d046d8f798afacba9caf4d254cef0__models__model_normalized.npz,235000,1500000,0.10166463539619186,0.00840612819165389,0.004974826341226177,0.5020851063829788,0.6970382978723404,0.9303872340425532,0.9896893617021276
bottle__02876657__22d18e34097ec57a80b49bbcfa357c86__models__model_normalized.npz,235000,1500000,0.09488115930791753,0.004708674367159046,0.002176925838231746,0.8680808510638298,0.9249829787234043,0.9497021276595745,0.9852085106382978
