file,surface_count,touch_count,max_nn_dist,mean_nn_dist,median_nn_dist,cov_0.005,cov_0.01,cov_0.02,cov_0.05
guitar__03467517__41262de6af84aa8b57e59dddfaae7826__models__model_normalized.npz,235000,1500000,0.09006917201160505,0.0073109504167560195,0.0020304101830434674,0.7169914893617021,0.7852468085106383,0.8631276595744681,0.9875531914893617
guitar__03467517__414302b6fb93064d6b072a28b9bce334__models__model_normalized.npz,235000,1500000,0.1077062734923408,0.00854079967345025,0.0029453480295040645,0.663663829787234,0.7890808510638297,0.8636297872340426,0.9789191489361702
guitar__03467517__437b134bcf55f69e9c66a84603388766__models__model_normalized.npz,235000,1500000,0.051011303828905424,0.004244182650365536,0.0018101404305215156,0.8533404255319149,0.9032425531914894,0.942736170212766,0.9999914893617021
guitar__03467517__46354939c9eb3e20d7dd3e22ab50af23__models__model_normalized.npz,235000,1500000,0.12148426778212137,0.007586648718683609,0.0016188463771221395,0.7835404255319149,0.8270553191489362,0.8805787234042554,0.9631276595744681
guitar__03467517__4ae5a491c3ffb473462c6cdd250c26bb__models__model_normalized.npz,235000,1500000,0.16401591712161562,0.019410529728097207,0.002510676869732675,0.6516297872340425,0.6916808510638298,0.7311106382978724,0.8459106382978724
guitar__03467517__4bcac7ffff02037f624b30f45b82fb10__models__model_normalized.npz,235000,1500000,0.12160669742752747,0.011398558241469705,0.002313712911205042,0.6439659574468085,0.7201234042553192,0.8177914893617021,0.9322553191489362
guitar__03467517__4e73161a7ec1b50e4616d9b0c69933ac__models__model_normalized.npz,235000,1500000,0.09882942531890572,0.005899995185077016,0.0020705169170577337,0.7754468085106383,0.8658851063829788,0.9108255319148936,0.9865872340425532
guitar__03467517__52ecf1d8e279c1bb1f8d5edb17ddb332__models__model_normalized.npz,235000,1500000,0.15434764849752805,0.016985245573990504,0.0035570223411412866,0.5589148936170213,0.6253106382978724,0.6971191489361702,0.8943021276595745
guitar__03467517__576ee680a8aa61fbd4c2efa838ad32da__models__model_normalized.npz,235000,1500000,0.13506107606898066,0.01387204528659703,0.002873876604232105,0.6480553191489362,0.7147872340425532,0.7780765957446808,0.9197744680851064
guitar__03467517__5a5469a9912a03a0da5505f71d8f8d5b__models__model_normalized.npz,235000,1500000,0.08639974941231447,0.006688188065814398,0.0025219515218549062,0.7715617021276596,0.8460085106382979,0.8965659574468086,0.9818042553191489
guitar__03467517__5b6306025152e03a59a6208793b9dfca__models__model_normalized.npz,235000,1500000,0.1198637947407524,0.007561163814613222,0.002095132979724737,0.7564127659574468,0.822531914893617,0.8763787234042553,0.9783446808510639
guitar__03467517__5c570a10f35716bcaff103adc6dea0b0__models__model_normalized.npz,235000,1500000,0.071368204285388,0.005112923247823033,0.0016511602576518853,0.839668085106383,0.878,0.9152340425531915,0.9937914893617021
guitar__03467517__5dd9e0c35898183bfbeef84a1ff2df7f__models__model_normalized.npz,235000,1500000,0.09245803720238999,0.014621803491098618,0.007758335273533628,0.4003531914893617,0.5588085106382978,0.7127446808510638,0.9517106382978724
